node-label,x,y,z
1,14.473465973257213,11.805408594788753,31.420318158797457
1,13.90773673891829,9.543693507478466,31.572702029968607
1,7.452271156866868,9.041894669136106,20.69929692223625
1,8.510274548271806,11.614930452720326,25.635583185043195
1,10.402127228408451,16.22285485707949,17.94658774626401
1,9.682412919908465,17.22597105365631,18.308674787751183
1,14.624127600753976,10.215414577310883,22.737549393540924
1,17.935683999488617,11.665714436789873,27.18621747228353
1,7.843887372364155,8.8575467721077,29.18434467612819
1,12.921389808941361,8.373091070386778,18.115287872810026
1,7.280437347206177,9.200697618419925,20.802468339521706
2,23.43054747840034,19.70465681500269,11.276952224215435
2,24.71282395977569,20.07612403168557,24.192148501586576
2,29.682704562340348,19.766749870616565,21.203996902685127
2,23.08295608609677,24.825895726403086,11.45488948958005
2,29.417742884687442,20.148040383150892,17.934318989244293
2,23.981288516198653,25.907873882596114,11.248343803959184
2,22.79168905229082,23.263451975050096,11.442758637590101
2,24.63580903869892,15.672318796191098,11.24363751519297
2,19.378660800766735,20.886273584321284,13.501603715126455
2,28.22195175828177,18.670227010730212,19.820913418662407
3,44.85278446244349,34.98815108776317,24.129399260510585
3,39.065354746569085,28.912193241088385,27.15097897990611
3,42.349361605096796,26.929718435108807,35.4168501276879
3,39.71287100991541,30.222289499195725,33.7705992159324
3,47.60478530158799,27.16867074050177,32.35329300477362
3,40.86838403768767,32.674990085071514,24.25163825229111
3,46.852229322312766,26.856386701984363,32.49449717894813
3,44.72650689093461,23.265625711582846,35.959375859079245
3,43.51162764581131,24.336312641280642,35.405492739115545
3,43.57963508314686,30.444664651326377,28.669230037975158
3,41.809334766850384,28.936270016630484,23.108845583194345
4,18.663059326885268,22.915811307380515,22.329304514923656
4,18.099890807004282,23.70473756113207,23.218116450990664
4,18.53986867574355,22.479557459742008,34.52801472752113
4,19.724052855186116,34.13038313821535,22.17858585492828
4,20.804647769888245,31.22721350322961,21.35341939795375
4,18.239728173058953,32.609531057219364,24.27014657125483
4,10.774584752463477,29.200548077721226,29.612931333630087
4,17.550363217423005,21.255232539950033,20.6764905314715
4,11.830613035288966,29.027824851262277,23.41886010988041
4,16.760551296149615,31.906959764275214,20.672461670262436
4,13.23646170465604,26.09292395027889,31.669280412897606
4,21.026368444292903,27.303690118770234,26.668838152860914
4,23.152962952407897,30.873232662756223,24.16744265729961
4,18.43270179278309,21.928299091129468,21.277823031993027
4,16.510676894094278,31.69677405169947,35.701347745591875
5,10.776926978906172,20.31898583957747,44.93973894459035
5,11.443602785122767,21.52275061857032,33.54703541862268
5,20.37428428314381,15.41372583667976,38.05472545883699
5,13.95201445502347,9.710786946447662,47.39752447287592
5,7.363932476996809,16.118417547047233,36.135002216223114
5,19.684981497579564,14.883841017808594,43.456900960882905
5,20.040661371936356,17.81716914921944,37.80412907473538
5,11.931558789906555,17.649997722786928,41.84116398874603
5,15.185743252137057,13.881685239070839,37.98439311589464
5,10.769177113085115,16.14148878531405,40.97587428535168
5,11.576433877070517,20.78343888721494,33.308081326095994
5,9.996289004472239,12.92189906092229,36.307324555899065
5,10.632822741355906,15.439992858907097,39.50707362369303
5,12.603987170893713,21.55731734309106,32.992652193779506
5,10.950021274956331,11.529135410682326,34.05362067376818
5,18.63002848312767,17.432997550011915,39.360329664526304
5,19.818739777939733,18.030080655985138,37.58005287258454
6,34.31847558676809,12.114676421788612,13.051010147147654
6,35.47580935236155,2.4836899901304874,23.033463031713687
6,28.905937703133326,6.709968303608178,22.232009412290964
6,39.557184572661306,8.491368006436714,23.09586297052923
6,28.763551291717054,6.58081804398381,21.543872565774425
6,32.164003485207544,1.9364681741924565,24.639884045607726
6,37.09064824784127,10.92124241584401,24.9873936778939
6,36.9062944018778,10.549336535254719,26.388645052006616
6,37.7492858122339,3.7579685945635815,12.913647442794318
7,30.161835521158242,34.05445502285567,15.185146167277804
